#Types Before Cut: 11091
#Types After Cut: 9660
#Search Hits: 0
538	6	16.112	причём
539	6	16.112	пятёрка
540	6	16.112	саш
541	6	16.112	семьдесят
542	6	16.112	слышно
543	6	16.112	снимали
544	6	16.112	спал
545	6	16.112	спрашивают
546	6	16.112	спросить
547	6	16.112	студенты
548	6	16.112	сынок
549	6	16.112	убирай
550	6	16.112	учителей
551	6	16.112	учителем
552	6	16.112	худи
553	6	16.112	чувак
554	6	16.112	шёл
555	6	16.112	щас
556	6	16.112	этаж
557	6	16.112	эх
558	8	15.808	грустно
559	8	15.808	дверь
560	8	15.808	интересный
561	8	15.808	паре
562	8	15.808	работала
563	8	15.808	студентов
564	78	15.803	больше
565	355	15.662	но
566	19	15.660	говоря
567	64	15.455	тогда
568	18	15.218	сначала
569	24	14.975	понятно
570	9	14.947	берут
571	9	14.947	какого
572	9	14.947	машине
573	9	14.947	можете
574	9	14.947	нечего
575	9	14.947	половиной
576	9	14.947	тяжело
577	9	14.947	часа
578	73	14.859	поэтому
579	153	14.857	еще
580	13	14.842	завтра
581	13	14.842	минус
582	13	14.842	спокойно
583	10	14.623	пришла
584	11	14.562	считаю
585	16	14.371	естественно
586	26	14.269	плюс
587	38	14.200	достаточно
588	50	14.109	него
589	18	14.039	каким
590	15	13.972	метро
591	22	13.959	дальше
592	20	13.930	каких
593	5	13.426	num
594	5	13.426	арахис
595	5	13.426	бабушку
596	5	13.426	баллов
597	5	13.426	венера
598	5	13.426	вернее
599	5	13.426	видела
600	5	13.426	вкусный
601	5	13.426	вложил
602	5	13.426	вырезать
603	5	13.426	выставках
604	5	13.426	вышло
605	5	13.426	гешу
606	5	13.426	горбачёв
607	5	13.426	гости
608	5	13.426	грязь
609	5	13.426	гэкаю
610	5	13.426	двадцати
611	5	13.426	делаем
612	5	13.426	доехали
613	5	13.426	ездила
614	5	13.426	ездит
615	5	13.426	ест
616	5	13.426	жестко
617	5	13.426	жесть
618	5	13.426	живу
619	5	13.426	жила
620	5	13.426	зашли
621	5	13.426	идешь
622	5	13.426	ии
623	5	13.426	ильямихайлович
624	5	13.426	имею
625	5	13.426	инопланетян
626	5	13.426	итак
627	5	13.426	камеру
628	5	13.426	каракатицах
629	5	13.426	картинки
630	5	13.426	кили
631	5	13.426	килограмм
632	5	13.426	классов
633	5	13.426	комнате
634	5	13.426	коридоре
635	5	13.426	крестик
636	5	13.426	крысу
637	5	13.426	лекцию
638	5	13.426	лилии
639	5	13.426	лингвисты
640	5	13.426	лол
641	5	13.426	лука
642	5	13.426	мальчик
643	5	13.426	маме
644	5	13.426	маму
645	5	13.426	марс
646	5	13.426	математический
647	5	13.426	меровинги
648	5	13.426	мечты
649	5	13.426	миндаль
650	5	13.426	мол
651	5	13.426	нагло
652	5	13.426	най
653	5	13.426	ненавидят
654	5	13.426	нём
655	5	13.426	ого
656	5	13.426	одновременнно
657	5	13.426	ок
658	5	13.426	очки
659	5	13.426	пальто
660	5	13.426	парадигма
661	5	13.426	переехать
662	5	13.426	писать
663	5	13.426	платье
664	5	13.426	подписывайтесь
665	5	13.426	подумал
666	5	13.426	поехала
667	5	13.426	получалось
668	5	13.426	посмотрела
669	5	13.426	построили
670	5	13.426	прекрасный
671	5	13.426	проронил
672	5	13.426	прочим
673	5	13.426	прошёл
674	5	13.426	пью
675	5	13.426	пятом
676	5	13.426	расписание
677	5	13.426	ребёнок
678	5	13.426	рентген
679	5	13.426	родителям
680	5	13.426	салют
681	5	13.426	своём
682	5	13.426	села
683	5	13.426	сестра
684	5	13.426	сидела
685	5	13.426	сидит
686	5	13.426	скайп
687	5	13.426	снимаешь
688	5	13.426	сходить
689	5	13.426	счёт
690	5	13.426	съела
691	5	13.426	твёрдый
692	5	13.426	театр
693	5	13.426	тину
694	5	13.426	толстовка
695	5	13.426	увидела
696	5	13.426	удобно
697	5	13.426	удовольствие
698	5	13.426	умел
699	5	13.426	уметь
700	5	13.426	умеют
701	5	13.426	учёба
702	5	13.426	фамилия
703	5	13.426	физике
704	5	13.426	физику
705	5	13.426	фильмов
706	5	13.426	фильмы
707	5	13.426	хихи
708	5	13.426	хм
709	5	13.426	хорватии
710	5	13.426	целую
711	5	13.426	читает
712	5	13.426	читал
713	5	13.426	шестьдесят
714	5	13.426	штука
715	5	13.426	эд
716	7	13.374	взяла
717	7	13.374	готовили
718	7	13.374	лагеря
719	7	13.374	понравились
720	7	13.374	ходил
721	99	13.290	чтобы
722	13	13.248	юлия
723	24	13.235	чуть
724	16	13.124	наша
725	12	12.941	друзья
726	11	12.690	отец
727	11	12.690	писала
728	11	12.690	утром
729	8	12.685	купила
730	8	12.685	маленькие
731	8	12.685	ходят
732	10	12.522	мной
733	9	12.487	ан
734	9	12.487	видел
735	9	12.487	мое
736	9	12.487	ушли
737	17	12.465	заниматься
738	45	12.268	эту
739	14	12.253	главное
740	18	11.940	е
741	18	11.940	разных
742	21	11.684	кого
743	35	11.574	себя
744	15	11.512	вас
745	17	11.440	начал
746	85	11.195	можно
747	11	11.096	город
748	11	11.096	рядом
749	14	11.046	вся
750	35	11.039	этим
751	6	10.975	закончила
752	6	10.975	знаем
753	6	10.975	ка
754	6	10.975	красиво
755	6	10.975	лагерь
756	6	10.975	мужчина
757	6	10.975	написала
758	6	10.975	носили
759	6	10.975	поговорим
760	6	10.975	рассказывать
761	6	10.975	русские
762	6	10.975	свет
763	6	10.975	скажу
764	6	10.975	слава
765	6	10.975	снимать
766	6	10.975	страшно
767	6	10.975	судить
768	24	10.951	шесть
